Student_ID,Application_order,Previous_qualification_grade,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Scholarship_holder,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Marital_status_Married,Marital_status_Separated/Widowed,Marital_status_Single,Application_mode_1st phase - general contingent,Application_mode_1st phase - special contingent (Azores Island),Application_mode_1st phase - special contingent (Madeira Island),Application_mode_2nd phase - general contingent,Application_mode_3rd phase - general contingent,Application_mode_Change of course,Application_mode_Change of institution/course,Application_mode_Change of institution/course (International),Application_mode_Holders of other higher courses,Application_mode_International student (bachelor),"Application_mode_Ordinance No. 533-A/99, item b2) (Different Plan)","Application_mode_Ordinance No. 533-A/99, item b3 (Other Institution)",Application_mode_Ordinance No. 612/93,Application_mode_Ordinance No. 854-B/99,Application_mode_Over 23 years old,Application_mode_Short cycle diploma holders,Application_mode_Technological specialization diploma holders,Application_mode_Transfer,Course_Advertising and Marketing Management,Course_Agronomy,Course_Animation and Multimedia Design,Course_Basic Education,Course_Biofuel Production Technologies,Course_Communication Design,Course_Equinculture,Course_Informatics Engineering,Course_Journalism and Communication,Course_Management,Course_Management (evening attendance),Course_Nursing,Course_Oral Hygiene,Course_Social Service,Course_Social Service (evening attendance),Course_Tourism,Course_Veterinary Nursing,Daytime_evening_attendance_DayTime,Daytime_evening_attendance_Evening,Previous_qualification_Associate Degree,Previous_qualification_Bachelor Degree,Previous_qualification_Master Degree,Previous_qualification_Senior High School,Nacionality_Angolan,Nacionality_Brazilian,Nacionality_Cape Verdean,Nacionality_Colombian,Nacionality_Cuban,Nacionality_Dutch,Nacionality_English,Nacionality_German,Nacionality_Guinean,Nacionality_Italian,Nacionality_Lithuanian,Nacionality_Mexican,Nacionality_Moldova (Republic of),Nacionality_Mozambican,Nacionality_Portuguese,Nacionality_Romanian,Nacionality_Russian,Nacionality_Santomean,Nacionality_Spanish,Nacionality_Turkish,Nacionality_Ukrainian,Mothers_qualification_Associate Degree,Mothers_qualification_Bachelor Degree,Mothers_qualification_Master Degree,Mothers_qualification_Senior High School,Fathers_qualification_Associate Degree,Fathers_qualification_Bachelor Degree,Fathers_qualification_Master Degree,Fathers_qualification_Senior High School,Mothers_occupation_Blue Collar,Mothers_occupation_Homemaker,Mothers_occupation_Professional,Mothers_occupation_White Collar,Fathers_occupation_Blue Collar,Fathers_occupation_Professional,Fathers_occupation_Unemployed,Fathers_occupation_White Collar,Gender_Female,Gender_Male,Age_at_enrollment_17-25,Age_at_enrollment_26-35,Age_at_enrollment_36-45,Age_at_enrollment_46-55,Age_at_enrollment_55+
1001631,-0.6191763250376455,0.04750751119742221,-0.48651255574830965,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,0.23510271022253285,-0.21409613568924468,0.17728656928753536,0.0,0.0,-0.7534274475868629,0.007984128098209756,-0.13939841757591964,0.06401029451538885,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1001632,-0.6191763250376455,0.04750751119742221,0.29947409240274697,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-1.3601150266325528,-0.854001363101536,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-1.3838725068121853,-1.0788399551781027,-1.511364155853715,-1.78640131376842,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1001633,-0.6191763250376455,0.04750751119742221,0.49954342102301674,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,-0.854001363101536,0.1527362827031716,0.7620832794801023,0.0,0.0,-0.7534274475868629,-0.8071339343590247,0.2035930169935292,0.9939607438067385,0.0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1001634,-0.6191763250376455,-0.19869927244990515,-1.915579188750231,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,2.44259123700074,1.596482801877619,2.1703145838614613,0.6354606299797179,0.0,0.0,2.3987978485397496,1.0948082113745223,2.261541624410222,0.4694617891043819,0.0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1001635,-0.6191763250376455,-1.7871301346907298,1.657087393754572,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,-0.5817253447705187,0.1527362827031716,0.15562743187299552,0.0,0.0,-0.7534274475868629,0.2796901489172879,0.2035930169935292,0.08298887511317177,0.0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1001636,-0.6191763250376455,-0.5958069880101113,-0.0292112331876945,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-0.09254627208812184,-0.30944932643950157,0.5195687010955878,0.19275738172649248,0.0,0.0,-0.12298238836154035,-0.2637218927208684,0.546584451562978,0.6649986801118397,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1001637,-0.6191763250376455,-0.19869927244990515,1.9429007203549562,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,1.0519307652155845,-0.580928554081661,0.06899088221483775,0.0,0.0,-0.7534274475868629,0.007984128098209756,-0.13939841757591964,0.5384748094599552,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1001638,-0.6191763250376455,-0.9134931604582762,-0.8509245471637992,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,0.5412381051840937,0.23510271022253285,0.5195687010955878,0.6506934299196138,0.0,0.0,1.1379077300891045,0.5513961697363661,0.8895758861324269,0.026053133319823684,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1001639,-0.6191763250376455,0.04750751119742221,-1.2010458722492703,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,-0.854001363101536,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-0.7534274475868629,-0.8071339343590247,-1.511364155853715,-1.78640131376842,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1001640,-0.6191763250376455,1.1514669604547958,1.6427967274245536,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,2.44259123700074,1.0519307652155845,2.1703145838614613,1.05349712833027,0.0,0.0,2.3987978485397496,1.0948082113745223,2.261541624410222,1.228605013015688,0.0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1001641,2.102099317686916,-0.3575423586739876,-0.636564552213511,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,0.5412381051840937,0.23510271022253285,0.8864011194880042,0.12855351010482113,0.0,0.0,1.1379077300891045,0.2796901489172879,1.2325673207018757,0.5047351106194521,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001642,0.46933393205217905,2.382500878691435,2.3823387100030495,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,-0.09254627208812184,-0.30944932643950157,0.5195687010955878,1.0075535035115502,0.0,0.0,-0.12298238836154035,-0.2637218927208684,0.546584451562978,1.2433935173775967,0.0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001643,2.102099317686916,0.3572515293343835,0.05653276479241996,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,0.5412381051840937,-0.30944932643950157,0.8864011194880042,0.7311416546021888,0.0,0.0,1.1379077300891045,0.2796901489172879,1.2325673207018757,1.1668767003643146,0.0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001644,0.46933393205217905,-0.834071617346235,-0.21498989547794486,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-0.09254627208812184,-0.03717330810848436,0.1527362827031716,0.06899088221483775,0.0,0.0,-0.12298238836154035,0.007984128098209756,0.546584451562978,-0.2206684144513509,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001645,2.102099317686916,-0.6752285311221525,-0.05064723268272413,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,-0.854001363101536,0.1527362827031716,-0.19091876675963637,0.0,0.0,-0.12298238836154035,0.8231021905554442,-1.168372721284266,-0.2206684144513509,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001646,0.46933393205217905,-0.9929147035703174,-0.5079485552433383,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,-2.6276837811769838,-2.215381454756622,-1.6814258092589098,-1.9236497599227986,0.0,0.0,-2.6447626252628305,-2.1656640384544152,-1.511364155853715,-1.78640131376842,0.0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001647,0.46933393205217905,-1.231179332906441,-0.3721872251081564,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,2.44259123700074,1.0519307652155845,2.1703145838614613,0.46607506814806204,0.0,0.0,2.3987978485397496,2.181632294650835,2.261541624410222,1.1078322273934347,0.0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001648,-0.6191763250376455,0.5955161586705071,-1.915579188750231,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,0.5412381051840937,-0.03717330810848436,0.8864011194880042,0.7783276325410068,0.0,0.0,1.1379077300891045,0.007984128098209756,1.2325673207018757,1.0651304210484234,0.0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001649,2.102099317686916,-0.19869927244990515,0.05653276479241996,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,0.5412381051840937,0.50737872855355,0.8864011194880042,0.4588553556765493,0.0,0.0,1.1379077300891045,1.9099262738317568,0.8895758861324269,0.21312771349796664,0.0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001650,-0.6191763250376455,0.43667307244642467,0.40665408987789103,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,1.1750224824563091,-0.03717330810848436,0.8864011194880042,1.091302168181103,0.0,0.0,1.1379077300891045,0.007984128098209756,0.8895758861324269,1.054692201719643,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001651,-0.6191763250376455,0.6749377017825484,-0.17926322965289682,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,1.1750224824563091,-0.03717330810848436,0.8864011194880042,1.1581360779173966,0.0,0.0,1.1379077300891045,0.007984128098209756,0.8895758861324269,1.113254678992801,0.0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001652,1.5578441891420036,0.7543592448945896,0.29947409240274697,0.9075119316119963,0.0,0.0,0.0,0.0,0.0,0.0,1.1750224824563091,-0.03717330810848436,0.8864011194880042,1.2385843025999717,0.0,0.0,1.1379077300891045,0.007984128098209756,0.8895758861324269,1.183746549784565,0.0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1001653,-0.6191763250376455,-0.9929147035703174,-0.48651255574830965,-1.101913886932284,0.0,0.0,0.0,0.0,0.0,0.0,-0.7263306493603373,-0.854001363101536,0.1527362827031716,1.455175676745367,0.0,0.0,-0.7534274475868629,-0.5354279135399466,0.2035930169935292,0.9180464214156081,0.0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
